506,5,1,1,1,5,330,16,1,2,0,1.6141
506,5,1,1,2,2,330,14,2,1,0,4.8962
506,5,1,1,3,3,310,10,NaN,1,9,NaN
506,5,1,1,4,6,310,16,2,2,1,1.7866
506,5,1,1,5,7,300,10,1,2,0,2.7604
506,5,1,1,6,4,310,14,2,1,0,3.1402
506,5,1,1,7,9,300,16,NaN,2,9,NaN
506,5,1,1,8,8,300,14,2,2,1,2.3325
506,5,1,1,9,1,330,10,2,1,0,1.4475
506,5,1,1,10,2,330,14,2,1,0,1.0429
506,5,1,1,11,4,310,14,2,1,0,1.6333
506,5,1,1,12,5,330,16,1,2,0,3.208
506,5,1,1,13,7,300,10,2,2,1,2.7783
506,5,1,1,14,2,330,14,1,1,1,1.295
506,5,1,1,15,3,310,10,2,1,0,1.2857
506,5,1,1,16,8,300,14,1,2,0,1.1502
506,5,1,1,17,6,310,16,1,2,0,4.9822
506,5,1,1,18,7,300,10,2,2,1,1.8677
506,5,1,1,19,1,330,10,1,1,1,0.9747
506,5,1,1,20,2,330,14,2,1,0,0.99682
506,5,1,1,21,3,310,10,1,1,1,1.597
506,5,1,1,22,9,300,16,1,2,0,2.084
506,5,1,1,23,6,310,16,2,2,1,0.69331
506,5,1,1,24,1,330,10,1,1,1,1.9585
506,5,1,1,25,3,310,10,2,1,0,1.1893
506,5,1,1,26,4,310,14,2,1,0,0.90541
506,5,1,1,27,6,310,16,1,2,0,2.2075
506,5,1,1,28,2,330,14,1,1,1,2.0556
506,5,1,1,29,5,330,16,1,2,0,1.5399
506,5,1,1,30,7,300,10,2,2,1,1.1005
506,5,1,1,31,3,310,10,2,1,0,4.0041
506,5,1,1,32,4,310,14,1,1,1,3.3742
506,5,1,1,33,7,300,10,1,2,0,1.3589
506,5,1,1,34,9,300,16,2,2,1,0.86676
506,5,1,1,35,4,310,14,2,1,0,2.4104
506,5,1,1,36,8,300,14,1,2,0,0.91632
506,5,1,1,37,1,330,10,1,1,1,1.2004
506,5,1,1,38,1,330,10,1,1,1,0.90741
506,5,1,1,39,3,310,10,2,1,0,0.94454
506,5,1,1,40,2,330,14,2,1,0,0.97449
506,5,1,1,41,7,300,10,2,2,1,1.5837
506,5,1,1,42,9,300,16,2,2,1,1.3722
506,5,1,1,43,9,300,16,2,2,1,0.82979
506,5,1,1,44,6,310,16,1,2,0,1.6364
506,5,1,1,45,6,310,16,1,2,0,2.2278
506,5,1,1,46,5,330,16,2,2,1,1.6627
506,5,1,1,47,5,330,16,2,2,1,1.9781
506,5,1,1,48,1,330,10,1,1,1,1.2106
506,5,1,1,49,8,300,14,2,2,1,1.9574
506,5,1,1,50,8,300,14,1,2,0,1.0574
